Configuration,snr,ber
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.009615384615384616
Configuration.baseline_fast,-31.0,0.009615384615384616
Configuration.baseline_fast,-33.0,0.019230769230769232
Configuration.baseline_fast,-35.0,0.009615384615384616
Configuration.baseline_fast,-37.0,0.5096153846153846
Configuration.baseline_fast,-39.0,0.5
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.46153846153846156
Configuration.baseline_fast,-43.0,0.4326923076923077
Configuration.baseline_fast,-45.0,0.4807692307692308
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.6057692307692307
Configuration.baseline_fast,-39.0,0.40384615384615385
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5576923076923077
Configuration.baseline_fast,-43.0,0.4807692307692308
Configuration.baseline_fast,-45.0,0.6057692307692307
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.41346153846153844
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.5384615384615384
Configuration.baseline_fast,-39.0,0.5096153846153846
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5865384615384616
Configuration.baseline_fast,-43.0,0.47115384615384615
Configuration.baseline_fast,-45.0,0.5384615384615384
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.5096153846153846
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.009615384615384616
Configuration.baseline_fast,-39.0,0.41346153846153844
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5673076923076923
Configuration.baseline_fast,-43.0,0.3942307692307692
Configuration.baseline_fast,-45.0,0.5192307692307693
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.019230769230769232
Configuration.baseline_fast,-35.0,0.2403846153846154
Configuration.baseline_fast,-37.0,0.5
Configuration.baseline_fast,-39.0,0.057692307692307696
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5384615384615384
Configuration.baseline_fast,-43.0,0.4807692307692308
Configuration.baseline_fast,-45.0,0.47115384615384615
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.038461538461538464
Configuration.baseline_fast,-37.0,0.5576923076923077
Configuration.baseline_fast,-39.0,0.10576923076923077
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.49038461538461536
Configuration.baseline_fast,-43.0,0.5192307692307693
Configuration.baseline_fast,-45.0,0.4326923076923077
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.019230769230769232
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.038461538461538464
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.5192307692307693
Configuration.baseline_fast,-39.0,0.41346153846153844
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5192307692307693
Configuration.baseline_fast,-43.0,0.46153846153846156
Configuration.baseline_fast,-45.0,0.4519230769230769
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.009615384615384616
Configuration.baseline_fast,-31.0,0.019230769230769232
Configuration.baseline_fast,-33.0,0.009615384615384616
Configuration.baseline_fast,-35.0,0.009615384615384616
Configuration.baseline_fast,-37.0,0.5384615384615384
Configuration.baseline_fast,-39.0,0.47115384615384615
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5
Configuration.baseline_fast,-43.0,0.41346153846153844
Configuration.baseline_fast,-45.0,0.5
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.019230769230769232
Configuration.baseline_fast,-39.0,0.5480769230769231
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5
Configuration.baseline_fast,-43.0,0.5192307692307693
Configuration.baseline_fast,-45.0,0.5096153846153846
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.009615384615384616
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.038461538461538464
Configuration.baseline_fast,-37.0,0.009615384615384616
Configuration.baseline_fast,-39.0,0.38461538461538464
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.46153846153846156
Configuration.baseline_fast,-43.0,0.4326923076923077
Configuration.baseline_fast,-45.0,0.41346153846153844
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.009615384615384616
Configuration.baseline_fast,-33.0,0.5961538461538461
Configuration.baseline_fast,-35.0,0.028846153846153848
Configuration.baseline_fast,-37.0,0.5192307692307693
Configuration.baseline_fast,-39.0,0.057692307692307696
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.6346153846153846
Configuration.baseline_fast,-43.0,0.5192307692307693
Configuration.baseline_fast,-45.0,0.4230769230769231
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.009615384615384616
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.009615384615384616
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.4230769230769231
Configuration.baseline_fast,-37.0,0.46153846153846156
Configuration.baseline_fast,-39.0,0.21153846153846154
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5
Configuration.baseline_fast,-43.0,0.5673076923076923
Configuration.baseline_fast,-45.0,0.4807692307692308
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.009615384615384616
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.009615384615384616
Configuration.baseline_fast,-37.0,0.5192307692307693
Configuration.baseline_fast,-39.0,0.5480769230769231
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.4423076923076923
Configuration.baseline_fast,-43.0,0.4807692307692308
Configuration.baseline_fast,-45.0,0.5192307692307693
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.028846153846153848
Configuration.baseline_fast,-39.0,0.4519230769230769
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.4519230769230769
Configuration.baseline_fast,-43.0,0.4230769230769231
Configuration.baseline_fast,-45.0,0.5192307692307693
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.4326923076923077
Configuration.baseline_fast,-37.0,0.5288461538461539
Configuration.baseline_fast,-39.0,0.038461538461538464
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.46153846153846156
Configuration.baseline_fast,-43.0,0.5096153846153846
Configuration.baseline_fast,-45.0,0.4230769230769231
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.40384615384615385
Configuration.baseline_fast,-37.0,0.40384615384615385
Configuration.baseline_fast,-39.0,0.4807692307692308
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.40384615384615385
Configuration.baseline_fast,-43.0,0.5096153846153846
Configuration.baseline_fast,-45.0,0.4423076923076923
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.009615384615384616
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.009615384615384616
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.5288461538461539
Configuration.baseline_fast,-39.0,0.5096153846153846
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5192307692307693
Configuration.baseline_fast,-43.0,0.47115384615384615
Configuration.baseline_fast,-45.0,0.5192307692307693
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.009615384615384616
Configuration.baseline_fast,-33.0,0.25
Configuration.baseline_fast,-35.0,0.5096153846153846
Configuration.baseline_fast,-37.0,0.038461538461538464
Configuration.baseline_fast,-39.0,0.4423076923076923
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.41346153846153844
Configuration.baseline_fast,-43.0,0.5673076923076923
Configuration.baseline_fast,-45.0,0.4423076923076923
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.009615384615384616
Configuration.baseline_fast,-35.0,0.019230769230769232
Configuration.baseline_fast,-37.0,0.019230769230769232
Configuration.baseline_fast,-39.0,0.49038461538461536
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5673076923076923
Configuration.baseline_fast,-43.0,0.5192307692307693
Configuration.baseline_fast,-45.0,0.4807692307692308
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.028846153846153848
Configuration.baseline_fast,-39.0,0.5865384615384616
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5673076923076923
Configuration.baseline_fast,-43.0,0.5480769230769231
Configuration.baseline_fast,-45.0,0.5384615384615384
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.6538461538461539
Configuration.baseline_fast,-39.0,0.5865384615384616
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5096153846153846
Configuration.baseline_fast,-43.0,0.5192307692307693
Configuration.baseline_fast,-45.0,0.4423076923076923
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.009615384615384616
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.3942307692307692
Configuration.baseline_fast,-35.0,0.019230769230769232
Configuration.baseline_fast,-37.0,0.0
Configuration.baseline_fast,-39.0,0.4807692307692308
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5
Configuration.baseline_fast,-43.0,0.4230769230769231
Configuration.baseline_fast,-45.0,0.5288461538461539
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.009615384615384616
Configuration.baseline_fast,-35.0,0.019230769230769232
Configuration.baseline_fast,-37.0,0.0
Configuration.baseline_fast,-39.0,0.5096153846153846
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.5673076923076923
Configuration.baseline_fast,-43.0,0.4807692307692308
Configuration.baseline_fast,-45.0,0.5288461538461539
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.019230769230769232
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.5192307692307693
Configuration.baseline_fast,-39.0,0.40384615384615385
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.3942307692307692
Configuration.baseline_fast,-43.0,0.5673076923076923
Configuration.baseline_fast,-45.0,0.5288461538461539
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.08653846153846154
Configuration.baseline_fast,-33.0,0.009615384615384616
Configuration.baseline_fast,-35.0,0.009615384615384616
Configuration.baseline_fast,-37.0,0.49038461538461536
Configuration.baseline_fast,-39.0,0.5384615384615384
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.4423076923076923
Configuration.baseline_fast,-43.0,0.5480769230769231
Configuration.baseline_fast,-45.0,0.6153846153846154
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.0
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.0
Configuration.baseline_fast,-35.0,0.5961538461538461
Configuration.baseline_fast,-37.0,0.0
Configuration.baseline_fast,-39.0,0.5865384615384616
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.4423076923076923
Configuration.baseline_fast,-43.0,0.47115384615384615
Configuration.baseline_fast,-45.0,0.40384615384615385
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
Configuration.baseline_fast,-17.0,0.0
Configuration.baseline_fast,-19.0,0.0
Configuration.baseline_fast,-1.0,0.0
Configuration.baseline_fast,-21.0,0.0
Configuration.baseline_fast,-23.0,0.019230769230769232
Configuration.baseline_fast,-25.0,0.0
Configuration.baseline_fast,-27.0,0.0
Configuration.baseline_fast,-29.0,0.0
Configuration.baseline_fast,-31.0,0.0
Configuration.baseline_fast,-33.0,0.5576923076923077
Configuration.baseline_fast,-35.0,0.0
Configuration.baseline_fast,-37.0,0.019230769230769232
Configuration.baseline_fast,-39.0,0.5865384615384616
Configuration.baseline_fast,-3.0,0.0
Configuration.baseline_fast,-41.0,0.46153846153846156
Configuration.baseline_fast,-43.0,0.47115384615384615
Configuration.baseline_fast,-45.0,0.5576923076923077
Configuration.baseline_fast,-5.0,0.0
Configuration.baseline_fast,-7.0,0.0
Configuration.baseline_fast,-9.0,0.0
Configuration.baseline_fast,-11.0,0.0
Configuration.baseline_fast,-13.0,0.0
Configuration.baseline_fast,-15.0,0.0
